ID Arbol,16-Sep,ene17,17-Sep,ene18,18-Sep,ene19,19-Sep,ene20
86,0.686695218,0.780445993,0.922560632,0.812474191,0.677083373,0.670665205,0.664197564,0.669376731
87,0.639846742,0.770666718,0.910723448,0.805874825,0.672919691,0.676339328,0.674897134,0.666932881
88,0.593365431,0.752349794,0.867619097,0.758820951,0.646246016,0.655948579,0.656810462,0.674211502
89,0.625188947,0.752521336,0.844247758,0.754369855,0.621346891,0.649505973,0.648148179,0.646923959
90,0.676581919,0.759803951,0.877531826,0.807643831,0.655172467,0.676277161,0.649778664,0.65482235
91,0.682593822,0.764561176,0.90814817,0.811932027,0.66127497,0.647633016,0.653061271,0.653165579
92,0.671232879,0.768629074,0.88947618,0.805216014,0.677328289,0.649627805,0.642436147,0.648872197
93,0.648753464,0.75399226,0.873126864,0.816043675,0.671401501,0.638655484,0.664769769,0.646209419
94,0.618689597,0.728070199,0.873170793,0.773955762,0.637305737,0.613648832,0.636158228,0.632038057
95,0.624801338,0.740628242,0.860031128,0.781735182,0.620557189,0.636819124,0.622210205,0.606646061
96,0.657810807,0.757890224,0.875999987,0.803056061,0.679198027,0.642784059,0.633224487,0.630214214
97,0.671232879,0.768629074,0.88947618,0.805216014,0.677328289,0.649627805,0.642436147,0.648872197
98,0.649278581,0.774061978,0.895314097,0.80092597,0.68738234,0.666666687,0.674230933,0.659724951
99,0.662691712,0.760361135,0.897066414,0.802675605,0.672594666,0.687309682,0.678391933,0.658252418
100,0.617400408,0.742667198,0.857409179,0.766441822,0.635421157,0.648081839,0.657398224,0.667522967
101,0.62297827,0.752322018,0.888544917,0.792139709,0.628875971,0.677312791,0.636449933,0.704258919
102,0.648709297,0.767865241,0.907772005,0.810206652,0.650577128,0.699737549,0.656586409,0.680528581
103,0.680735946,0.777178824,0.904568493,0.813675225,0.696335077,0.696465731,0.678230226,0.674713135
104,0.696739137,0.785109222,0.914938867,0.809647977,0.664483666,0.67923522,0.661129594,0.649065793
105,0.688963175,0.760888159,0.912741721,0.824120641,0.647416413,0.662719131,0.665306151,0.655844152
106,0.689373314,0.77180618,0.915704966,0.818965554,0.651173949,0.670743167,0.675408244,0.652559459
107,0.661674976,0.772602797,0.912053764,0.810564697,0.674020767,0.655507028,0.644547582,0.647245347
108,0.642741501,0.760035276,0.88738054,0.815696657,0.713664055,0.680369496,0.670222223,0.647859156
109,0.651474535,0.763387322,0.896368027,0.815147638,0.694671154,0.703703701,0.683287203,0.655813992
110,0.651474535,0.763387322,0.896368027,0.815147638,0.694671154,0.703703701,0.683287203,0.655813992
111,0.703514993,0.768499374,0.898178458,0.80467099,0.684870183,0.723509967,0.674220979,0.644287407
112,0.666503191,0.740517259,0.856951237,0.772977531,0.702008069,0.685752332,0.639639676,0.616972446
113,0.665034294,0.737168193,0.876660347,0.783689559,0.680399537,0.679538429,0.622211695,0.615442276
114,0.702106357,0.771498799,0.916235268,0.812678933,0.70824343,0.722452402,0.660639822,0.648036301
115,0.637499988,0.768115997,0.889709473,0.814126372,0.700899184,0.724256754,0.631530702,0.642965198
116,0.65193373,0.762505412,0.899050474,0.816081762,0.680389524,0.698255539,0.669343412,0.667052031
