ID Arbol,16-Sep,ene17,17-Sep,ene18,18-Sep,ene19,19-Sep,ene20
249,0.536436282,0.576433125,0.549463643,0.572683695,0.601472996,0.579310354,0.562787122,0.546134663
250,0.503690031,0.594106802,0.577173498,0.585432011,0.586893406,0.575609755,0.562013908,0.569131843
251,0.533718687,0.574257408,0.567213122,0.600474668,0.556856178,0.588566826,0.468253964,0.513124783
252,0.533718687,0.574257408,0.567213122,0.600474668,0.556856178,0.588566826,0.468253964,0.513124783
253,0.475359347,0.565436232,0.549283904,0.569883852,0.572506296,0.571050319,0.52901314,0.534431142
254,0.493044819,0.5542857,0.472426475,0.547538198,0.574887147,0.563250242,0.488631496,0.520249216
255,0.488938051,0.552608327,0.51208792,0.581081063,0.520578927,0.586459275,0.510835907,0.504368561
256,0.488938051,0.552608327,0.51208792,0.581081063,0.520578927,0.586459275,0.510835907,0.504368561
257,0.488938051,0.552608327,0.51208792,0.581081063,0.520578927,0.586459275,0.510835907,0.504368561
258,0.488938051,0.552608327,0.51208792,0.581081063,0.520578927,0.586459275,0.510835907,0.504368561
259,0.493217587,0.547879322,0.481855766,0.579912661,0.526005863,0.583778957,0.46443515,0.504329901
260,0.493217587,0.547879322,0.481855766,0.579912661,0.526005863,0.583778957,0.46443515,0.504329901
261,0.44072659,0.536161619,0.439434125,0.601773189,0.442333183,0.467829878,0.341379318,0.472231579
262,0.424999997,0.494049918,0.415165493,0.505183161,0.449193545,0.464921835,0.358208952,0.423040312
263,0.382574414,0.446689876,0.33628974,0.416988426,0.417339444,0.437544116,0.359973792,0.379461493
264,0.40529009,0.484073938,0.377687612,0.490298496,0.445753764,0.457921763,0.354789255,0.431754847
265,0.475916903,0.489275581,0.418556707,0.517266693,0.496158515,0.491045417,0.428683065,0.446421806
266,0.475916903,0.489275581,0.418556707,0.517266693,0.496158515,0.491045417,0.428683065,0.446421806
267,0.480017179,0.490415337,0.455217771,0.579322628,0.517605629,0.532091108,0.459306982,0.431841842
268,0.47560033,0.518649393,0.512122367,0.586299538,0.456357391,0.470633119,0.433809822,0.44383728
269,0.47560033,0.518649393,0.512122367,0.586299538,0.456357391,0.470633119,0.433809822,0.44383728
270,0.480662977,0.494022367,0.519250757,0.594517019,0.44482016,0.547735181,0.466194261,0.480242282
271,0.536994423,0.480155654,0.527454224,0.591113957,0.428090265,0.500852359,0.454241839,0.46382189
272,0.496533801,0.551219509,0.478224821,0.581811109,0.490462049,0.495608536,0.395446885,0.460844469
273,0.496533801,0.551219509,0.478224821,0.581811109,0.490462049,0.495608536,0.395446885,0.460844469
274,0.417081587,0.604921396,0.391025662,0.587722358,0.46303766,0.554078989,0.514899522,0.385091262
275,0.284455618,0.567419171,0.283603622,0.527317367,0.394382024,0.628395065,0.461689587,0.272869032
